group_root,dataset,alpha,seed_block,dp_eps,theoretical_rdp_eps,losses_in_count,losses_out_count,nearly_tight_dp_mean,nearly_tight_rdp_mean,closed_qp_raw,closed_pq_raw,closed_selected_raw,closed_scaled_alpha,closed_qp_mu0,closed_qp_var0,closed_qp_mu1,closed_qp_var1,closed_pq_mu0,closed_pq_var0,closed_pq_mu1,closed_pq_var1
exp_data/dataset_size/100samples,mnist_half_cnn,1.5,5-9,2.0,0.18866557158953268,500,500,1.736608116610564,0.164962502787521,0.29647376995184377,0.29360810397149756,0.29647376995184377,0.4447106549277656,-2.504198332309723,0.0811988279850872,-2.6827019882202148,0.08080544632310134,-2.6827019882202148,0.08080544632310134,-2.504198332309723,0.0811988279850872
exp_data/dataset_size/100samples,mnist_half_cnn,1.5,10-14,2.0,0.18866557158953268,500,500,0.8754422251747742,0.050216313520610976,0.1531082622697245,0.1736679745163376,0.1736679745163376,0.26050196177450635,-2.5449950726032258,0.07919163659144439,-2.6775866811275484,0.084352211643982,-2.6775866811275484,0.084352211643982,-2.5449950726032258,0.07919163659144439
exp_data/dataset_size/100samples,mnist_half_cnn,1.5,15-19,2.0,0.18866557158953268,500,500,1.057302181988261,0.077833376467269,0.18234419548153222,0.21030462748699916,0.21030462748699916,0.3154569412304987,-2.5121966099739073,0.08243122884628298,-2.6606724164485933,0.0885384702231692,-2.6606724164485933,0.0885384702231692,-2.5121966099739073,0.08243122884628298
exp_data/dataset_size/100samples,mnist_half_cnn,1.5,20-24,2.0,0.18866557158953268,500,500,1.3905728064509828,0.12086472826217884,0.2606975415862728,0.2807587598189,0.2807587598189,0.42113813972835,-2.4748911123275756,0.08583986515066494,-2.6522817871570585,0.08908240135187223,-2.6522817871570585,0.08908240135187223,-2.4748911123275756,0.08583986515066494
exp_data/dataset_size/100samples,mnist_half_cnn,1.5,5-9,4.38,0.7508354277015021,500,500,4.412884916231635,0.7892796155626202,0.9296385020692159,0.9348555989389995,0.9348555989389995,1.4022833984084992,-2.492007464885712,0.02051249149915902,-2.651796037197113,0.020569968591426624,-2.651796037197113,0.020569968591426624,-2.492007464885712,0.02051249149915902
exp_data/dataset_size/100samples,mnist_half_cnn,1.5,10-14,4.38,0.7508354277015021,500,500,3.320541812590938,0.4769083801467423,0.6451605451904086,0.7264738385905858,0.7264738385905858,1.0897107578858787,-2.5158516902923584,0.02014877061547231,-2.6532721118927003,0.021380532717130096,-2.6532721118927003,0.021380532717130096,-2.5158516902923584,0.02014877061547231
exp_data/dataset_size/100samples,mnist_half_cnn,1.5,15-19,4.38,0.7508354277015021,500,500,3.4194130176186723,0.4954996964598621,0.6572501150048091,0.7522708477197003,0.7522708477197003,1.1284062715795504,-2.4933054137229917,0.02203459902551783,-2.6391786398887636,0.02357313152443051,-2.6391786398887636,0.02357313152443051,-2.4933054137229917,0.02203459902551783
exp_data/dataset_size/100samples,mnist_half_cnn,1.5,20-24,4.38,0.7508354277015021,500,500,3.901259434490869,0.6693838591842033,0.8164312130944692,0.8613667576766874,0.8613667576766874,1.292050136515031,-2.467904809474945,0.022663037982069558,-2.628113312244415,0.023278314826733912,-2.628113312244415,0.023278314826733912,-2.467904809474945,0.022663037982069558
exp_data/dataset_size/100samples,mnist_half_cnn,1.5,5-9,6.57,1.4988609198702292,500,500,5.065163587587529,0.9736646983030102,1.0127761047961226,1.482318637439465,1.482318637439465,2.2234779561591975,-2.4963326325416566,0.010716924269906433,-2.633354787826538,0.012952116182931697,-2.633354787826538,0.012952116182931697,-2.4963326325416566,0.010716924269906433
exp_data/dataset_size/100samples,mnist_half_cnn,1.5,10-14,6.57,1.4988609198702292,500,500,5.583804750486808,1.177905899914838,1.4208029783737617,1.418343191692439,1.4208029783737617,2.1312044675606425,-2.503827178955078,0.010975828484464963,-2.647930055618286,0.010966323335180654,-2.647930055618286,0.010966323335180654,-2.503827178955078,0.010975828484464963
exp_data/dataset_size/100samples,mnist_half_cnn,1.5,15-19,6.57,1.4988609198702292,500,500,5.272000584929474,1.0397428581660133,1.1190411664720719,1.384201734829288,1.384201734829288,2.076302602243932,-2.49305818605423,0.01129045958455367,-2.633080768585205,0.01255481260306601,-2.633080768585205,0.01255481260306601,-2.49305818605423,0.01129045958455367
exp_data/dataset_size/100samples,mnist_half_cnn,1.5,20-24,6.57,1.4988609198702292,500,500,5.163297992652627,1.0066427144556573,1.1552751971892075,1.3190396251517273,1.3190396251517273,1.978559437727591,-2.480238103866577,0.011456474200718277,-2.619641875743866,0.012241041476579744,-2.619641875743866,0.012241041476579744,-2.480238103866577,0.011456474200718277
exp_data/dataset_size/100samples,mnist_half_cnn,1.5,5-9,10.0,3.0013370066103775,500,500,7.689468723790577,1.9587807216883575,1.9356984621828415,2.7006995171233057,2.7006995171233057,4.051049275684958,-2.4926057057380677,0.005968888384774305,-2.6321549520492553,0.007044048682642487,-2.6321549520492553,0.007044048682642487,-2.4926057057380677,0.005968888384774305
exp_data/dataset_size/100samples,mnist_half_cnn,1.5,10-14,10.0,3.0013370066103775,500,500,8.610622323061962,2.386077780443663,2.629292374026266,2.7582004911461127,2.7582004911461127,4.137300736719169,-2.5020844020843507,0.005650968880961531,-2.645362930774689,0.005787822166784185,-2.645362930774689,0.005787822166784185,-2.5020844020843507,0.005650968880961531
exp_data/dataset_size/100samples,mnist_half_cnn,1.5,15-19,10.0,3.0013370066103775,500,500,9.29547714187936,2.668023300764556,2.070733530904138,2.4152686044949854,2.4152686044949854,3.6229029067424783,-2.4882990655899047,0.006889445058692889,-2.634174252986908,0.007439889100868343,-2.634174252986908,0.007439889100868343,-2.4882990655899047,0.006889445058692889
exp_data/dataset_size/100samples,mnist_half_cnn,1.5,20-24,10.0,3.0013370066103775,500,500,8.246336390661131,2.2087281242965977,2.0135733311068122,2.3561844975042137,2.3561844975042137,3.5342767462563205,-2.4784896712303164,0.006500444010364495,-2.6183747973442077,0.007031102113484451,-2.6183747973442077,0.007031102113484451,-2.4784896712303164,0.006500444010364495
exp_data/dataset_size/100samples,mnist_half_cnn,1.5,5-9,17.85,7.495752416995524,500,500,14.327959198202441,5.350251206323094,4.04968962302743,5.492517816226582,5.492517816226582,8.238776724339873,-2.4925176157951356,0.0029364033030312136,-2.632909781455994,0.0034170289841344596,-2.632909781455994,0.0034170289841344596,-2.4925176157951356,0.0029364033030312136
exp_data/dataset_size/100samples,mnist_half_cnn,1.5,10-14,17.85,7.495752416995524,500,500,14.465804060475568,5.445441174326137,5.522028475025479,6.290811126853083,6.290811126853083,9.436216690279625,-2.5010674600601197,0.0025075014815227233,-2.6436137437820433,0.002676194774868122,-2.6436137437820433,0.002676194774868122,-2.5010674600601197,0.0025075014815227233
exp_data/dataset_size/100samples,mnist_half_cnn,1.5,15-19,17.85,7.495752416995524,500,500,15.917057089596403,6.285613964244465,3.331794842776824,3.9295277135961015,3.9295277135961015,5.894291570394152,-2.488721019268036,0.004156324275642267,-2.6330374846458433,0.0045132354065487035,-2.6330374846458433,0.0045132354065487035,-2.488721019268036,0.004156324275642267
exp_data/dataset_size/100samples,mnist_half_cnn,1.5,20-24,17.85,7.495752416995524,500,500,14.424997131187208,5.406592597389924,3.663324564917063,4.420215448852321,4.420215448852321,6.630323173278482,-2.477473074913025,0.0035151392825027877,-2.61777064371109,0.00386053891647703,-2.61777064371109,0.00386053891647703,-2.477473074913025,0.0035151392825027877
